sample_id,split,text,true_label,prediction,probability,layer,layer_role,projection,strength_by_true_label,strength_by_prediction,logit_negative,logit_positive,logit_margin
149,train,Good and very exiting,1,1,0.8245963,11,middle,4.4152,4.4152,4.4152,-0.650816,0.8969879,1.5478039
150,train,느와르지 이런게,1,1,0.8724959,11,middle,7.5234585,7.5234585,7.5234585,-0.84526426,1.0779452,1.9232094
151,train,몬 드라마가 내용이 모이런데~,0,0,0.9773022,11,middle,-8.3244,8.3244,8.3244,1.9112341,-1.8512937,-3.762528
152,train,살아야 한다..살아야..,1,1,0.87030655,11,middle,5.5078645,5.5078645,5.5078645,-0.87994385,1.0237277,1.9036715
153,train,어설프다....임창정이 나올줄은...,0,0,0.73922086,11,middle,-7.4375415,7.4375415,7.4375415,0.5902404,-0.45168224,-1.0419227
154,train,그저 화끈하기만 할뿐!!,0,1,0.71540755,11,middle,2.0845015,-2.0845015,2.0845015,-0.35565215,0.5661422,0.92179435
155,train,OOO영화,0,0,0.95244104,11,middle,-7.8359966,7.8359966,7.8359966,1.529928,-1.4671284,-2.9970565
156,train,이것도영화라고...새로움과저속함을 혼동한자의종말.다음영화가 개봉할수나 있을런지.,0,0,0.9677692,11,middle,-8.383687,8.383687,8.383687,1.7426337,-1.659437,-3.4020705
157,train,영원히 잘가라 유신체제.,1,0,0.63025194,11,middle,-5.170935,-5.170935,5.170935,0.35540307,-0.17789462,-0.53329766
158,train,가슴쓰린 영화다 몇번을봐도 늘 눈물이 난다,1,1,0.9883329,11,middle,8.749015,8.749015,8.749015,-2.1816206,2.257625,4.4392457
159,train,마음이따듯해지는영화.,1,1,0.98684686,11,middle,9.309454,9.309454,9.309454,-2.1338434,2.1840122,4.317856
160,train,끔찍한 구작.,0,0,0.96634185,11,middle,-7.9630804,7.9630804,7.9630804,1.6852347,-1.6720287,-3.3572633
161,train,"별 두개도 아까운....유덕화는불사신이고, 바보고 그냥 좋은사람이 되려고 나쁜사람이 되는느낌. 절대 안죽어서 더 짜증남. 제발 그냥 빨리 다죽어라는 생각들었음. 근데 대륙스케일이라서 액션 스케일은 대박인데 내용은 그냥 어이없었음. 보다가 속 뒤집어짐.",0,0,0.9763074,11,middle,-8.581061,8.581061,8.581061,1.8944349,-1.82418,-3.718615
162,train,"진짜 재미도 없고 감동도 없다. 다만 요즘 애들의 수준을 엿볼수 있다. 마약, 유흥, 유명인사가 갖고 다니는 값비싼 옷과 구두에 관심이 있고 절도같은 범죄에 대해 전혀 죄의식이나 죄책감이 없는 애들~ 한국도 마찬가지!",0,0,0.97547513,11,middle,-8.513374,8.513374,8.513374,1.8893183,-1.7939186,-3.683237
163,train,흠.. 기대되네요.,1,1,0.9844499,11,middle,9.397974,9.397974,9.397974,-2.0569928,2.0910232,4.148016
164,train,테스트 태수트티수틐ㅋ,1,1,0.94586885,11,middle,7.729561,7.729561,7.729561,-1.3941844,1.4665095,2.860694
165,train,책이훨잼 모 그럭저럭이이예요,0,0,0.9727994,11,middle,-8.142998,8.142998,8.142998,1.822094,-1.754845,-3.576939
166,train,패트레이버가 언제 적부터 있던 건데 퍼시픽 림 짝퉁이라니...처음 보는 사람에게는 약할지 몰라도 팬에게는 꽤 만족할 만함.,1,1,0.93520087,11,middle,7.7949486,7.7949486,7.7949486,-1.3076386,1.3618315,2.6694703
167,train,"빈곤한 시나리오, 식상한 연출, 어울리지 않는 베드신과 여우.",0,0,0.9763579,11,middle,-8.437506,8.437506,8.437506,1.8931359,-1.8276628,-3.7207987
168,train,107분 아깝다,0,0,0.9750616,11,middle,-8.302416,8.302416,8.302416,1.8583261,-1.8077663,-3.6660924
169,train,꽤 잘만든 영화 ~_~,1,1,0.9856104,11,middle,9.750694,9.750694,9.750694,-2.0911615,2.1355975,4.226759
170,train,"소재의 신선함, 그거 빼곤 진짜 아무것도 아닌 영화",0,0,0.977001,11,middle,-8.239469,8.239469,8.239469,1.9033293,-1.8457068,-3.749036
171,train,"이민정때매 봄 ㅋㅋ 아 결말 뭔가 개운하지가 않아,..",1,0,0.9570018,11,middle,-7.9268837,-7.9268837,7.9268837,1.6149625,-1.4876848,-3.1026473
172,train,대한민국 좀비영화,0,0,0.9747785,11,middle,-8.195419,8.195419,8.195419,1.8440025,-1.8105092,-3.6545117
173,train,진짜 진심으로 영화 만들지 마세요 제가 시나리오 오분만에 써도 이것보단 맛깔나겠음,0,0,0.9771897,11,middle,-8.305288,8.305288,8.305288,1.9051771,-1.8522922,-3.7574692
174,train,어릴때 보고 반해버린 만화영화 다시 보고싶네,1,1,0.98820007,11,middle,9.227795,9.227795,9.227795,-2.194035,2.2337594,4.4277945
175,train,이상하다 쫌.... 뭐가 뭔지도 모르겠다.....,0,0,0.97713953,11,middle,-8.390119,8.390119,8.390119,1.8959752,-1.8592473,-3.7552226
176,train,아이들과 봤는데 볼만합니다~~ 재밌어요~~,1,1,0.9868674,11,middle,8.097778,8.097778,8.097778,-2.1228113,2.196625,4.319436
177,train,재밌게봤어요 진짜 ! 영화구성도 제목답게 치밀하고 배우들 연기도 너무 좋고무엇보다 큰 정보와 교훈을 줘서 좋았습니다,1,1,0.98811764,11,middle,8.475388,8.475388,8.475388,-2.1760497,2.2446983,4.4207478
178,train,내일 제주에 가는데 문득 생각나는 영화. 좋았는데 누가 평점테러를 해놓아서 속상하다.,1,1,0.9775818,11,middle,9.022157,9.022157,9.022157,-1.8570135,1.918197,3.7752104
179,train,"바보같이 착하기만 하다.. 뭉클.,",1,1,0.9874463,11,middle,9.45607,9.45607,9.45607,-2.1696987,2.1954055,4.365104
180,train,굿ㅋㅋㅋ잼이썽ㅋㅋㅋ,1,1,0.9867356,11,middle,9.446764,9.446764,9.446764,-2.1312838,2.1780283,4.309312
181,train,넝쿨째굴러온당신짱!,1,1,0.9685942,11,middle,8.859084,8.859084,8.859084,-1.68509,1.7437627,3.4288526
182,train,카벙클의 음모는 무섭지만 참 따스한 영화네요.온가족이 함께 보면 좋을영화입니다,1,1,0.9877676,11,middle,8.392632,8.392632,8.392632,-2.1637046,2.2276552,4.39136
183,train,킥 어이없다 한마디로 보지마염,0,0,0.97564566,11,middle,-8.330307,8.330307,8.330307,1.8683504,-1.8220364,-3.6903868
184,train,.,1,1,0.5146281,11,middle,-3.5654612,-3.5654612,-3.5654612,0.018880095,0.0774092,0.058529105
185,train,한국공포영화...치아라 조합이란..,0,0,0.9770592,11,middle,-8.369808,8.369808,8.369808,1.9172536,-1.8343755,-3.751629
186,train,감동적인 영화로서 한국 애니메이션의 발전을 보여주는 영화,1,1,0.9861966,11,middle,9.684877,9.684877,9.684877,-2.1250174,2.1439242,4.268942
187,train,..,1,1,0.510975,11,middle,-3.6494448,-3.6494448,-3.6494448,0.028216746,0.07212382,0.043907072
188,train,천장지구. 영웅본색. 지존무상.첩혈쌍웅 4대영화중. 천장지구다음으로 최고,1,1,0.9843054,11,middle,9.694781,9.694781,9.694781,-2.05758,2.0810387,4.1386185
189,train,성룡주연인줄 알고 속은영화 쓰레기확정!,0,0,0.97698045,11,middle,-8.3977375,8.3977375,8.3977375,1.8980156,-1.8501072,-3.7481227
190,train,"혹시나 했는데, 작가가 ㅋㅋㅋ",0,0,0.77233195,11,middle,-7.5535154,7.5535154,7.5535154,0.67768675,-0.5438394,-1.2215261
191,train,역시 돈이 최고야!!!!!!!!!!!!,0,0,0.70132136,11,middle,-5.861515,5.861515,5.861515,0.48951054,-0.36408746,-0.853598
192,train,"영화감독 전수일...//새는 폐곡선을 그린다//이후,하향세...제2의 나이트 샤말란이,되어가는중...",0,0,0.75176054,11,middle,-7.6720247,7.6720247,7.6720247,0.6204794,-0.48754457,-1.108024
193,train,나 복수극 진짜 좋아 하는데 ㅋ 솔찍히 루비반지 는 별로였다,1,0,0.96793914,11,middle,-8.179273,-8.179273,8.179273,1.749031,-1.6585034,-3.4075344
194,train,어제 대풍수 처음봤는데 내용은 그럭저럭 근데 이진씨가 그렇게 연기를 잘했나 싶을정도로 연기가 어색하지 않고 넘 자연스러웠던것 같아요 이젠 연기자란 말이 어색하지 않을정도로 연기가 좋았네요 연기자 이진씨로 거듭나길 바래요,1,1,0.9857222,11,middle,9.25507,9.25507,9.25507,-2.086711,2.147952,4.234663
195,train,잼있네여 ㅎㅎ 꽃놓고 가요~~,0,1,0.97529674,11,middle,9.017753,-9.017753,9.017753,-1.7943147,1.881493,3.6758077
196,train,루즈해질수 있는 부분이 있지만 몇몇 장면은 제대로 머리속에 각인시키는 영화,1,1,0.983148,11,middle,9.689487,9.689487,9.689487,-2.0144408,2.051847,4.066288
197,train,tv 전기세가 아까웠다!!!,0,0,0.97574246,11,middle,-8.403158,8.403158,8.403158,1.8623501,-1.832121,-3.6944711
198,train,실화라는게 인상적일뿐 영화적인 어필은 부족하다,0,0,0.97659725,11,middle,-8.274096,8.274096,8.274096,1.8935784,-1.83764,-3.7312183
199,train,명대사가 정말 많다.. 가슴에 남는다,1,1,0.98781306,11,middle,9.44288,9.44288,9.44288,-2.1686888,2.2264383,4.3951273
200,train,이건 뭐.. 멜로도 아니고 SF도 아니고.. ;;; 휴 잭맨때문에 1점 더 준다..,0,0,0.97681344,11,middle,-8.582725,8.582725,8.582725,1.8996434,-1.8410767,-3.7407203
201,train,졸라 스케일크고 졸라 길고 졸라 지엽다... 노래도 별로다~!,0,0,0.9776307,11,middle,-8.496986,8.496986,8.496986,1.9177977,-1.8596449,-3.7774425
202,train,"재미,감동 없어요.. 왜 미스터리물인지 당췌 알수가 없네요.",0,0,0.9773267,11,middle,-8.531569,8.531569,8.531569,1.9119722,-1.8516583,-3.7636304
203,train,아 진짜 살다살다살다 이런 영화는 처음이다. 주제는 축구선수 여친과 가족은 또라이다(?) 출생의비밀에 로맨스에... 이걸 10점을 줘??? 누가...?,0,0,0.9337112,11,middle,-8.009567,8.009567,8.009567,1.3778578,-1.2672883,-2.6451461
204,train,음...어둡고 피비린내 ..,0,0,0.97569627,11,middle,-8.598053,8.598053,8.598053,1.8783743,-1.8141463,-3.6925206
205,train,이영화 엄청나요!! 좀비도 징그럽고 내용이 재밋어요 안보신분은 꼭보시는게좋을듯,1,1,0.9869847,11,middle,8.133448,8.133448,8.133448,-2.1191192,2.2094133,4.328532
206,train,"아~ 나의 영웅, 나의 친구, 날 살려준 퀸",1,1,0.9739778,11,middle,9.610216,9.610216,9.610216,-1.7980547,1.8243827,3.6224375
207,train,시사회때 봤었는데 드디어 오늘 개봉했네요! ㅎㅎ 너무 재미있게본 애니메이션이라 이번주말에 또 보러 가려구요!!,1,1,0.98794335,11,middle,9.105896,9.105896,9.105896,-2.1765182,2.229487,4.406005
208,train,완전 감동입니다.엄정화씨 감정연기는 정말 탁월하네요!음악도 너무 좋아요~,1,1,0.988245,11,middle,8.813429,8.813429,8.813429,-2.182707,2.2489407,4.431648
209,train,우왕ㅋ 짱이다,1,1,0.9868461,11,middle,9.4363575,9.4363575,9.4363575,-2.1450157,2.1727772,4.317793
210,train,폭력적인 책을 검열한다는데... 양화대가 무력으로 검열하는 게 가장 폭력적인 아이러니.,0,0,0.9493048,11,middle,-8.146156,8.146156,8.146156,1.526942,-1.402957,-2.929899
211,train,평점 7.8이 왠말이냐.. 별 6개를 줘도 모자람이 없는 작품,1,1,0.96161443,11,middle,8.607334,8.607334,8.607334,-1.5735698,1.6473637,3.2209334
212,train,이게 평점이 왜이렇죠? 존나 영화보는 눈까리가 다 썪으셨나,1,0,0.7352355,11,middle,-7.1368713,-7.1368713,7.1368713,0.5854807,-0.43586943,-1.0213501
213,train,영화에서 나온 중국의 모습이 남의나라 일같지 않았다 액션만으로 평가하기는 아깝다,1,1,0.89812714,11,middle,6.0994945,6.0994945,6.0994945,-1.0214275,1.1551579,2.1765854
214,train,태어나서 처음으로 여화보믄서 엄청울었다..진짜처음이었씀,1,1,0.9850884,11,middle,9.786715,9.786715,9.786715,-2.0963953,2.0942001,4.1905956
215,train,설렜던 첫 만남 벚꽃이 피던 봄 하지만 아무리 밀어내도 겨울은 결국 오기마련이죠. 사랑의 아픔은 사랑으로밖에 치료할 수 없어요. 썸머는 나쁜 여자가 아니에요. 나쁜건 단 하나 그녀와 제가 인연이 아니란 사실뿐이죠.,1,1,0.9691135,11,middle,8.920393,8.920393,8.920393,-1.71835,1.7277148,3.446065
216,train,저도 아무런 정보없이 액션 스릴러물 . 이라해서 봤는데 스토리나 전개는 지루하게 보다가 마지막에 예상 밖이여서 뜻있게 봤습니다. 제가 우리나라 드라마를 안봐서 그런가 .. 뻔한 전개 따위를 몰르고 봐서 더욱 잼있었습니다.,1,1,0.9869735,11,middle,8.846298,8.846298,8.846298,-2.1335661,2.194095,4.327661
217,train,킬링타임용...그나마 기억나는건...케인만의 종소리시스템..?ㅋㅋ,0,0,0.97555476,11,middle,-8.460058,8.460058,8.460058,1.875648,-1.8109232,-3.6865711
218,train,와...이제봤는데 여진구연기짱이다진짜..스릴러이런거별로안좋아했는데 이거보고바뀜..ㅠㅠ,1,1,0.9859736,11,middle,9.300655,9.300655,9.300655,-2.1173818,2.1353085,4.2526903
219,train,어디 최수영 같은 여자분 안계시나요?ㅠㅠ 드라마지만 부럽다,1,1,0.9694398,11,middle,9.205343,9.205343,9.205343,-1.7017843,1.7552358,3.45702
220,train,소리만지르다 끝나는드라마!! 시끄러죽겟써...,0,0,0.97755206,11,middle,-8.509386,8.509386,8.509386,1.9124625,-1.8613926,-3.7738552
221,train,매일 오전 아침드라마 보다가 짜증나서 씁니다. 너무 올드하고 지겨워서 못보겟어요. 제발 좀 조기종영 좀 해주세요,0,0,0.9766501,11,middle,-8.5161495,8.5161495,8.5161495,1.9020108,-1.8315266,-3.7335374
222,train,미국판 주온이야?ㅋㅋ 아~젓나실망,0,0,0.97661126,11,middle,-8.444914,8.444914,8.444914,1.8911507,-1.8406804,-3.731831
223,train,다 재밋었지만 윤성호 감독 코미티 너무재밌다 진중권도 연기죽이고,1,1,0.98722494,11,middle,9.145756,9.145756,9.145756,-2.145539,2.2018583,4.3473973
224,train,야아아! 세르게이! 콩지노가 간닷!,0,1,0.55574954,11,middle,-3.4678445,3.4678445,-3.4678445,-0.008400439,0.2155287,0.22392914
225,train,재밋어요~~,1,1,0.9863159,11,middle,9.128618,9.128618,9.128618,-2.092656,2.185088,4.277744
226,train,약간 과장되긴 했어도 충분히 현실적인 공감가는 스토리,1,1,0.98714393,11,middle,9.403049,9.403049,9.403049,-2.157265,2.183733,4.3409977
227,train,마성의 퀴어 애즈 포크...치명적인 브라이언 키니 ㅠㅠ,1,1,0.97948796,11,middle,9.414426,9.414426,9.414426,-1.9247526,1.9412628,3.8660154
228,train,역대 최고의 애니메이션이라는말이 아깝지 않은명작,1,1,0.98762417,11,middle,8.972924,8.972924,8.972924,-2.165864,2.2136877,4.379552
229,train,"내가 손꼽는 첩보영화 본아이덴티티, 카지노로얄, 그리고 이거",1,1,0.7908328,11,middle,4.333619,4.333619,4.333619,-0.57467574,0.7552771,1.3299528
230,train,와 진짜 재미없다...여주인공이 이뻐서 참고 봤을뿐...,0,0,0.97682834,11,middle,-8.519974,8.519974,8.519974,1.8970343,-1.8443465,-3.7413807
231,train,"석유와 테러리즘, 돈과 권력에 대한 복잡하고 흥미로운 이야기",1,1,0.9626441,11,middle,9.414851,9.414851,9.414851,-1.5831368,1.6660584,3.249195
232,train,별점3점이상은아까움.. TV삼류드라마가 더 재밌을것같다.. 악플써서죄송하지만ㅜ.ㅜ 감동의 포인트가 없고 뻔한 스토리는 너무 지루했다.. 진부하다고하나 ㅠ 예고편그대로... 오히려 예고편이 더 좋았다. 기승전...결? 결말 뻔하고 뚝 끊김ㅋㅋ...,0,0,0.9761906,11,middle,-8.457575,8.457575,8.457575,1.8956888,-1.8178908,-3.7135797
233,train,달봉이 역활맡은 개만 배테랑 연기자인듯완전... 개판이였다.... 오글거리고 억지도 쩔고..,0,0,0.97782785,11,middle,-8.546194,8.546194,8.546194,1.9294077,-1.8570871,-3.7864947
234,train,나 이거 비디오 있어...,1,1,0.82515264,11,middle,5.5262957,5.5262957,5.5262957,-0.6697351,0.8819196,1.5516547
235,train,2004년에 이 정도 만들었으면 최고다,1,1,0.96608156,11,middle,9.4761505,9.4761505,9.4761505,-1.6223516,1.7269378,3.3492894
236,train,장국영의 유약한 연기가 일품..장국영은 남창으로 나옴.,1,1,0.92937905,11,middle,8.141796,8.141796,8.141796,-1.2354606,1.3417288,2.5771894
237,train,너무감동적이네요 당신은 행복했습니까?너무나도 행복했습니다.,1,1,0.98806494,11,middle,8.598313,8.598313,8.598313,-2.1855104,2.2307584,4.416269
238,train,이건 진짜 보다가 꺼버린 영화이다 인내심이 높은 사람들에게 추천,0,0,0.97476715,11,middle,-8.169486,8.169486,8.169486,1.8590239,-1.7950269,-3.6540508
239,train,아. 감독놈 완전 미쳤네. 여의필성우를 진짜 개판으로 캐스팅하네. ㅠㅠ,0,0,0.9778726,11,middle,-8.544758,8.544758,8.544758,1.9312043,-1.8573581,-3.7885623
240,train,평점 높아서 봤는데 완전실망. 차라리 블리치가 더 철학적이다.,0,0,0.97639084,11,middle,-8.508535,8.508535,8.508535,1.889489,-1.8327389,-3.722228
241,train,싸우는 장면만 15분은 되겠다 ㅡ.ㅡ 다 괜찮았는데 격투신이 너무 지겨웠음,0,0,0.9774954,11,middle,-8.577831,8.577831,8.577831,1.9133692,-1.8579026,-3.7712717
242,train,제목에 낚인 영화 망한영화일수록 iptv에 빨리 업데이트됨,0,0,0.9695803,11,middle,-8.27172,8.27172,8.27172,1.7849199,-1.6768533,-3.4617732
243,train,갓지현 대박 슬프기도하고 ..좋았던 영화,1,1,0.9878121,11,middle,8.621282,8.621282,8.621282,-2.1728928,2.2221591,4.395052
244,train,비디오가게 가면 항상있던영화,0,0,0.74363506,11,middle,-5.912353,5.912353,5.912353,0.6310571,-0.43389153,-1.0649486
245,train,재미 더럽게없네.초스피드 돌려보기..1점준것중 한국영화는 죄다 10점준 M창있네,0,0,0.9773621,11,middle,-8.483706,8.483706,8.483706,1.9231445,-1.8420846,-3.7652292
246,train,앞으로도 영원히 회자될 명작,1,1,0.9876416,11,middle,8.676874,8.676874,8.676874,-2.1524985,2.2284887,4.380987
247,train,여성판 양들의 침묵을 기대했건만... 남는 게 없고 샬롯 람플링이 아깝다.,0,0,0.9753483,11,middle,-8.334435,8.334435,8.334435,1.8767431,-1.8012085,-3.6779516
248,train,기다렸습니다 태지형 ^.^ 언제나 좋은 음악 들려주세요,1,1,0.98261905,11,middle,9.801068,9.801068,9.801068,-1.9997772,2.0350697,4.034847
249,train,어린시절이 그리울때면 가장 먼저 생각나는 영화네요아빠어디가에서 애들이 보물찾는것도 이거 패러디지 싶음 뺀질이 형역의 배우가 올드보이 리메이크 주인공으로 나온다고하니 기대됨,1,1,0.9781572,11,middle,9.663378,9.663378,9.663378,-1.8893723,1.9124306,3.801803
250,train,농담만 건네다 정작 물건은 팔지 못한다.,0,0,0.9750278,11,middle,-8.414469,8.414469,8.414469,1.8658605,-1.7988448,-3.6647053
251,train,영국놈들 자체가 해적질과 노약질로 만든 나라인대...특히 여자아나운서들이 신사의 나라....이렇게 소개할때마다...역겹더라...한국인에게 옳바른 역사교육이 필요하다....영국과 프랑스는 해적질과 노략질로 만든 역겨운 나라다,1,0,0.932274,11,middle,-8.259825,-8.259825,8.259825,1.3961126,-1.2260439,-2.6221566
252,train,재미도 있었고생각할 거리도 있었음,1,1,0.93007356,11,middle,7.355485,7.355485,7.355485,-1.2114588,1.3763609,2.5878196
253,train,재밌다는사람들이 많네 ㅋㅋ 어디서 재밌어야되나요 ㅋㅋ 텔레비전틀다가여민정나오길레 궁금해서 봤는데 살다살다 이런 3류 5류영화 간만에보네 ㅋㅋ연기도못해 야하지도 읺아 스토리도 구려 ㅠㅠ 뭐하나위안받을곳이없네..,0,0,0.9750583,11,middle,-8.30954,8.30954,8.30954,1.8699349,-1.7960215,-3.6659565
254,train,내용은 나쁘지않았지만 남한을 후진국으로 만들어버린이영화는 ㅈ같은 호구영화이다,0,0,0.9774854,11,middle,-8.429218,8.429218,8.429218,1.9257717,-1.845048,-3.7708197
255,train,황당함만 가득...엉성 그 자체.,0,0,0.9764153,11,middle,-8.417731,8.417731,8.417731,1.886401,-1.8368888,-3.72329
256,train,진짜 3류 에로영화보다도 못하네,0,0,0.9752647,11,middle,-8.337781,8.337781,8.337781,1.8601527,-1.8143272,-3.67448
257,train,노작의 드라마. 역시 명품,1,1,0.98802304,11,middle,8.917688,8.917688,8.917688,-2.1771016,2.235618,4.4127197
258,train,역시 프랑스 영화가 그러면 그렇지~ 걍 찌질이 삼류영화~,0,0,0.9767245,11,middle,-8.511724,8.511724,8.511724,1.8933042,-1.8434967,-3.736801
259,train,많은기대를 져버리는 영화...아쉬움이 많이 남는 영화...,0,1,0.58414865,11,middle,-2.797575,2.797575,-2.797575,-0.059376564,0.28045097,0.33982754
260,train,15년전 영화라고? 믿을수없을정도의퀄리티와스토리액션모두포함되어있고결말까지완벽하다!,1,1,0.9873378,11,middle,8.660494,8.660494,8.660494,-2.1395793,2.2168193,4.3563986
261,train,노잼. 메세지가 너무 노골적이라 재미가 없..,0,0,0.97682035,11,middle,-8.474024,8.474024,8.474024,1.8971242,-1.8439037,-3.7410278
262,train,ㅎㅎㅎ 뭐하냐 반담 출연료 두배료 받았냐?,0,0,0.9753754,11,middle,-8.38975,8.38975,8.38975,1.871132,-1.8079439,-3.679076
263,train,태안 앞바다를 오염시키고 태안 주민의 생계와 건강을 짓밟은 삼성을 상대로 싸워줄 사람은 어디 없을까?,1,1,0.92047346,11,middle,5.901409,5.901409,5.901409,-1.1779431,1.2708548,2.448798
264,train,극장판 애니로서도 정말 잘 만들어진 작품입니다 2기 제발좀 ㅠㅠ,1,1,0.9881285,11,middle,9.295147,9.295147,9.295147,-2.192071,2.2295969,4.421668
265,train,울버린의 클로가 강철도 자르는 클로인데어째서 일본산 사무라이칼을 못 잘라....?,0,0,0.7247429,11,middle,-7.4620247,7.4620247,7.4620247,0.56477165,-0.40333962,-0.9681113
266,train,다 좋았지만 자레드 레토의 연기. 그중에서 제일 좋았다. 최고.,1,1,0.9878777,11,middle,9.075134,9.075134,9.075134,-2.1860788,2.2144306,4.4005094
267,train,주온의 발톱 때만큼도 못되는 영화,0,0,0.976478,11,middle,-8.337503,8.337503,8.337503,1.8905853,-1.8354304,-3.7260156
268,train,왜 찍었는지 이해가 안가는 폴 앤더슨감독.,0,0,0.9763376,11,middle,-8.439535,8.439535,8.439535,1.8868303,-1.8330909,-3.719921
269,train,사람이 살아가는 과정에 있어서의 공감과 치유를 잘 보여준 영화네요.,1,1,0.98761535,11,middle,9.408896,9.408896,9.408896,-2.174435,2.2043946,4.3788295
270,train,너무 너무 평범한 영화 좀 색다른 것을 원하는 사람에게는 비추천 영화,0,0,0.9734867,11,middle,-8.230243,8.230243,8.230243,1.8487473,-1.7544912,-3.6032386
271,train,시종일관 어렵고 정신없다가 어이없는 결말로 단순화된 영화,0,0,0.97650814,11,middle,-8.344598,8.344598,8.344598,1.8945782,-1.83275,-3.7273283
272,train,지칠 줄 모르고 힘차게 달리던 말이 끝에 가선 비틀 거리는,1,1,0.89589244,11,middle,6.546727,6.546727,6.546727,-0.98017347,1.1722223,2.1523957
273,train,명작.ㅋㅋㅋㅋ,1,1,0.64312404,11,middle,3.460805,3.460805,3.460805,-0.16132842,0.4276212,0.5889496
274,train,진짜 유치하다.... 근데 재밌어....;; 애기 오구리ㅋㅋ,1,1,0.78853583,11,middle,4.885022,4.885022,4.885022,-0.54933923,0.766783,1.3161223
275,train,좀///,0,0,0.7490954,11,middle,-5.0807877,5.0807877,5.0807877,0.5553738,-0.53841954,-1.0937934
276,train,ㅅㅂ 말이되나 ㅉㅉㅉ휴,0,0,0.9674128,11,middle,-7.840063,7.840063,7.840063,1.7262868,-1.6644188,-3.3907056
277,train,"실화라니,,, 눈물이 안 흐를수가 없었다..",1,1,0.9818303,11,middle,9.469715,9.469715,9.469715,-1.9692599,2.020407,3.989667
278,train,타티의 시선으로 풀어낸 회색도시의 기이한 춤사위,1,1,0.7400798,11,middle,4.869894,4.869894,4.869894,-0.41896224,0.6274213,1.0463836
279,train,처음에 별생각없이 봤다가 점점 빠져들었어요 스토리가 흥미롭네요~^^,1,1,0.9880734,11,middle,8.480877,8.480877,8.480877,-2.178224,2.2387648,4.416989
280,train,미친영화다 소름돋는영화,1,1,0.98473465,11,middle,8.819128,8.819128,8.819128,-2.039128,2.127657,4.1667852
281,train,뻔한 스토리에 정신만 없음...,0,0,0.9766913,11,middle,-8.46069,8.46069,8.46069,1.8941634,-1.8411803,-3.7353437
282,train,두번을 봤어도 그다지...;;;,0,0,0.97742385,11,middle,-8.378412,8.378412,8.378412,1.9169027,-1.8511206,-3.7680233
283,train,4주후에 뵙겠습니다.,0,0,0.8674624,11,middle,-7.968878,7.968878,7.968878,1.0219407,-0.85676515,-1.8787059
284,train,아 재밌게 보다가 릴리 이 쪼만한년 땜 에 암걸림 ㅅㅂ 반개도 아깝다,0,0,0.9757203,11,middle,-8.466539,8.466539,8.466539,1.8786249,-1.8149105,-3.6935353
285,train,아버지이전에아버지와같은연기..대단해.,1,1,0.98584116,11,middle,9.685733,9.685733,9.685733,-2.1017606,2.141398,4.2431583
286,train,내생에 실제로 김민종형 한번은 보고 싶다 정말,1,1,0.9653677,11,middle,9.194777,9.194777,9.194777,-1.631642,1.6960794,3.3277214
287,train,와 신민아 겁나 귀여웤ㅋㅋㅋㅋㅋㅋㅋ,1,1,0.9796529,11,middle,9.556795,9.556795,9.556795,-1.9514022,1.9228593,3.8742614
288,train,아 ㅜㅜ 가슴미 저려온다,1,1,0.97742975,11,middle,9.329146,9.329146,9.329146,-1.8473657,1.9209267,3.7682924
289,train,ㅠㅜㅜ짱슬퍼여ㅕ하진짜장발장..ㅠㅜ짱..♥,1,1,0.98720855,11,middle,9.196177,9.196177,9.196177,-2.15834,2.1877606,4.346101
290,train,완전 재미없어요 그냥..막장같기도 하고 레즈도 그렇도..돈주고 보기에는 조금,0,0,0.9768489,11,middle,-8.49225,8.49225,8.49225,1.9030257,-1.839265,-3.7422907
291,train,종합 평점은 4점 드립니다.,0,0,0.97575355,11,middle,-8.389321,8.389321,8.389321,1.867908,-1.8270338,-3.6949418
292,train,"총알탄사나이 씨리즈나,주성치 영화들과 함께,내 인생최고의 코미디영화중하나...",1,1,0.98214597,11,middle,9.725035,9.725035,9.725035,-1.9938918,2.0136175,4.007509
293,train,달콤한 꿀과 톡쏘는 칠리의 만남,1,1,0.95705926,11,middle,9.631594,9.631594,9.631594,-1.5002118,1.6038332,3.104045
294,train,개성없는 연출은 엉성. 내용은 지루. 결말은 어이없음.,0,0,0.9765529,11,middle,-8.412417,8.412417,8.412417,1.8907889,-1.8384948,-3.7292838
295,train,왜만드셨어요?,0,0,0.8607852,11,middle,-7.6591434,7.6591434,7.6591434,0.95897454,-0.8628521,-1.8218267
296,train,"잘만 만들었음 꽤 괜찮았을 소재.. 연출과 각본, 배우의 부재가 아쉽다",0,0,0.83839643,11,middle,-6.687715,6.687715,6.687715,0.89982474,-0.7465199,-1.6463447
297,train,'매그놀리아'는 유치한면이 있지만 적어도 감정이입은 된다,0,1,0.9077358,11,middle,7.4367943,-7.4367943,7.4367943,-1.0892242,1.1970731,2.2862973
298,train,"이런걸 진짜 영화라고 하는거다. 그 적은 제작비에 관에서 시작해서 관으로 끝나는 영화인데도 전혀 지루하지가 않고 몰입이 잘되는 영화를 만들다니, 게다가 날카로운 사회비판까지. 요즘영화들은 반성해야한다.",1,1,0.9863181,11,middle,9.410098,9.410098,9.410098,-2.1118357,2.1660748,4.27791
